ID,N_VICTIMAS,FECHA,HORA,HH,TIPO_DE_CALLE,Calle,LUGAR_DEL_HECHO_NORMALIZADO,COMUNA,longitud,Latitud,VICTIMA,ACUSADO,SEXO,EDAD,ROL_VICTIMA
20160159,1,2016-12-04,07:21:00,7,AVENIDA,27 DE FEBRERO AV.,AV 27 DE FEBRERO & AV ESCALADA,8,-58.44451316,-34.68475866,AUTO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160160,1,2016-12-06,05:30:00,5,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO ALTURA VELZ,9,-58.51927194,-34.63635787,CARGAS,OBJETO FIJO,MASCULINO,29,CONDUCTOR
20160161,1,2016-12-06,07:22:00,7,AVENIDA,SANTA FE AV.,AV SANTA FE & GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON,PASAJEROS,MASCULINO,50,PEATON
20160162,1,2016-12-07,05:00:00,5,AVENIDA,"LACROZE, FEDERICO AV.",AV FEDERICO LACROZE & AV FOREST,15,-58.45396573,-34.58518167,PEATON,AUTO,MASCULINO,38,PEATON
20160163,1,2016-12-10,07:30:00,7,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & AV GENERAL MOSCONI,11,-58.52340614,-34.59798754,MOTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160164,1,2016-12-11,06:16:00,6,AVENIDA,LA PLATA AV.,AV LA PLATA & CNEL GREGORIO POMAR,4,-58.42323628,-34.64119105,AUTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160165,1,2016-12-12,08:25:00,8,AVENIDA,"GARCIA, MARTIN AV.",AV MARTIN GARCIA 300,4,-58.36926144,-34.62841919,BICICLETA,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160168,1,2016-12-13,10:40:00,10,AVENIDA,LA PLATA AV.,AV LA PLATA & CNEL GREGORIO POMAR,4,-58.42323628,-34.64119105,MOTO,AUTO,MASCULINO,43,CONDUCTOR
20160169,1,2016-12-15,15:30:00,15,AVENIDA,NU?EZ,NUÑEZ & AV RICARDO BALBIN,12,-58.47935434,-34.55676497,MOTO,PASAJEROS,MASCULINO,24,CONDUCTOR
20160170,1,2016-12-19,17:10:00,17,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ 4500,12,-58.50598256,-34.5637998,MOTO,AUTO,MASCULINO,21,PASAJERO
20160171,1,2016-12-25,19:00:00,19,AUTOPISTA,"HUERGO, ING. AV.",AU BUENOS AIRES - LA PLATA & AU 25 DE MAYO,1,-58.36607137,-34.62150748,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160172,1,2016-12-26,08:00:00,8,AVENIDA,"GARAY, JUAN DE AV.",AV GARAY & CASTRO,5,-58.41918902,-34.63174259,MOTO,CARGAS,MASCULINO,38,CONDUCTOR
20160173,1,2016-12-26,19:52:00,19,AVENIDA,DIRECTORIO AV.,AV DIRECTORIO & AV SAN PEDRITO,7,-58.46749188,-34.63551751,MOTO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160175,1,2016-12-27,08:15:00,8,CALLE,"FALCON, RAMON L.,CNEL.",CNEL RAMON L FALCON & MEMBRILLAR,7,-58.46064174,-34.62960517,PEATON,BICICLETA,DESCONOCIDO,42,DESCONOCIDO
20160176,1,2016-12-28,01:41:00,1,AVENIDA,BELGRANO AV.,AV BELGRANO & AV PASEO COLON,1,-58.36956186,-34.61232875,MOTO,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160177,1,2016-12-29,04:00:00,4,CALLE,ARENALES,ARENALES 3319,14,-58.40966671,-34.58788235,PEATON,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160178,1,2016-12-30,16:18:00,16,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA & SAAVEDRA,3,-58.40288226,-34.61544091,PEATON,MULTIPLE,DESCONOCIDO,42,DESCONOCIDO
20170001,1,2017-01-02,01:00:00,1,AVENIDA,"JUSTO, JUAN B. AV.",AV. JUAN B JUSTO & ACHUPALLAS,11,-58.4659423,-34.61028571,MOTO,CARGAS,MASCULINO,18,CONDUCTOR
20170003,1,2017-01-05,03:10:00,3,AVENIDA,OLAVARRIA,OLAVARRIA & AV. VELEZ SARSFIELD,4,-58.38957669,-34.64410277,CARGAS,CARGAS,MASCULINO,33,PASAJERO
20170007,1,2017-01-11,17:00:00,17,CALLE,LIMA,LIMA & MEXICO,1,-58.3816166,-34.61529543,PEATON,MULTIPLE,MASCULINO,48,PEATON
20170008,1,2017-01-16,00:40:00,0,CALLE,"CABRERA, JOSE A.",JOSE A CABRERA & BONPLAND,14,-58.43917004,-34.58494351,MOTO,PASAJEROS,MASCULINO,29,CONDUCTOR
20170009,1,2017-01-16,13:56:00,13,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO & AV. BOEDO,5,-58.41595919,-34.62743346,MOTO,CARGAS,MASCULINO,36,CONDUCTOR
20170010,1,2017-01-16,16:30:00,16,AVENIDA,DIRECTORIO AV.,AV. DIRECTORIO & RIGLOS,6,-58.4356488,-34.62828656,MOTO,AUTO,MASCULINO,23,CONDUCTOR
20170011,1,2017-01-22,02:30:00,2,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & AV. R. BALBIN,12,-58.5007381,-34.5497951,MOTO,OBJETO FIJO,FEMENINO,29,PASAJERO
20170012,1,2017-01-24,14:00:00,14,CALLE,TRAFUL,TRAFUL & DIOGENES TABORDA,4,-58.40969005,-34.6505529,MOTO,CARGAS,MASCULINO,30,CONDUCTOR
20170013,1,2017-01-27,07:00:00,7,AVENIDA,"IRIARTE, GRAL. AV.",IRIARTE 3055,4,-58.38972622,-34.65098981,PEATON,CARGAS,MASCULINO,4,PEATON
20170014,1,2017-01-28,08:27:34,8,AVENIDA,DONADO,AV. DONADO & ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,FEMENINO,22,PASAJERO
20170015,1,2017-02-02,15:18:03,15,AVENIDA,CORDOBA AV.,CORDOBA AV. & CALLAO,2,-58.39293417,-34.59963642,PEATON,AUTO,MASCULINO,82,PEATON
20170016,1,2017-02-03,05:12:21,5,AUTOPISTA,AUTOPISTA 25 DE MAYO,"AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.",1,-58.38099494,-34.62288231,MOTO,CARGAS,MASCULINO,27,CONDUCTOR
20170017,1,2017-02-06,08:00:00,8,AVENIDA,"JUSTO, JUAN B. AV.",AV. JUAN B JUSTO & PARAGUAY,14,-58.429012,-34.58095431,MOTO,AUTO,MASCULINO,32,CONDUCTOR
20170018,1,2017-02-09,07:00:00,7,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & AV. DE LOS CORRALES,9,-58.50877521,-34.66977709,MOTO,AUTO,MASCULINO,30,CONDUCTOR
20170021,1,2017-02-18,05:30:00,5,CALLE,SARMIENTO,SARMIENTO & LIBERTAD,1,-58.38362373,-34.60509972,MOTO,PASAJEROS,MASCULINO,43,CONDUCTOR
20170024,1,2017-02-23,20:50:00,20,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA 7121,7,-58.46589308,-34.62955795,PEATON,PASAJEROS,MASCULINO,39,PEATON
20170025,1,2017-02-24,17:05:00,17,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",AV. FERNANDEZ DE LA CRUZ & RIVERA INDARTE,7,-58.43614426,-34.6542464,MOTO,DESCONOCIDO,MASCULINO,23,CONDUCTOR
20170026,2,2017-02-26,05:15:00,5,AVENIDA,"MORENO, PERITO AV.",AV. PERITO MORENO & FOURNIER,4,-58.41842777,-34.64979057,AUTO,OBJETO FIJO,FEMENINO,23,PASAJERO
20170027,1,2017-02-26,21:57:00,21,AVENIDA,CASEROS AV.,AV. CASEROS 1429,1,-58.38332245,-34.6319325,PEATON,AUTO,MASCULINO,42,PEATON
20170028,1,2017-02-28,09:20:00,9,AVENIDA,GAONA AV.,AV. GAONA & FRAGATA SARMIENTO,6,-58.45475488,-34.61196327,PEATON,AUTO,MASCULINO,87,PEATON
20170029,1,2017-03-07,02:15:00,2,CALLE,MOZART,MOZART & TANDIL,9,-58.48501341,-34.64742455,DESCONOCIDO,AUTO,MASCULINO,34,DESCONOCIDO
20170030,1,2017-03-07,08:00:00,8,AVENIDA,MOZART,MOZART & COLECTORA AV. TTE. LUIS J DELLEPIANE,9,-58.47010988,-34.65872088,AUTO,PASAJEROS,FEMENINO,27,CONDUCTOR
20170031,1,2017-03-11,01:30:00,1,CALLE,24 DE NOVIEMBRE,24 DE NOVIEMBRE & PAVON,3,-58.4099756,-34.62873635,AUTO,OBJETO FIJO,MASCULINO,70,PASAJERO
20170032,1,2017-03-12,05:00:00,5,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & PEDRO DE MENDOZA,8,-58.48892175,-34.68359163,AUTO,AUTO,FEMENINO,40,PASAJERO
20170033,1,2017-03-12,07:30:00,7,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ KM. 10,11,-58.52466448,-34.60325478,AUTO,AUTO,MASCULINO,28,CONDUCTOR
20170034,1,2017-03-13,07:50:00,7,CALLE,GODOY CRUZ,GODOY CRUZ 2651,14,-58.42554218,-34.57929036,PEATON,AUTO,MASCULINO,43,PEATON
20170035,3,2017-03-23,05:00:00,5,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.",AV. DR. TRISTAN ACHAVAL RODRIGUEZ & BLVD. AZUCENA VILLAFLOR,1,-58.35881506,-34.61113641,AUTO,OBJETO FIJO,MASCULINO,28,CONDUCTOR
20170036,2,2017-03-29,18:00:00,18,GRAL PAZ,"PAZ, GRAL. AV.",CURUPAYTI & COLECTORA AV. GRAL. PAZ,12,-58.51452347,-34.58159762,MOTO,PASAJEROS,FEMENINO,42,PASAJERO
20170037,1,2017-03-31,03:00:00,3,AVENIDA,INDEPENDENCIA AV.,AV. INDEPENDENCIA & VIRREY CEVALLOS,1,-58.38896772,-34.61799615,MOTO,CARGAS,MASCULINO,41,CONDUCTOR
20170038,1,2017-04-01,19:00:00,19,AVENIDA,CASTA?ARES AV.,AV. CASTAÑARES & LAUTARO,7,-58.44516857,-34.64363363,MOTO,AUTO,FEMENINO,40,CONDUCTOR
20170040,1,2017-04-03,09:40:00,9,AVENIDA,"GUIRALDES, INT.",CAMINO CIUDAD UNUVERSITARIA & AV. TTE. GUIRALDES,13,-58.43834197,-34.54560369,AUTO,MULTIPLE,MASCULINO,43,CONDUCTOR
20170041,1,2017-04-03,23:15:00,23,CALLE,"FERNANDEZ MORENO, BALDOMERO",BALDOMERO FERNANDEZ MORENO 2186,7,-58.45485084,-34.63531854,MOTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20170045,1,2017-04-14,06:15:00,6,CALLE,NOGOYA,NOGOYA 5940,10,-58.52449285,-34.62454175,MOTO,OBJETO FIJO,MASCULINO,21,CONDUCTOR
20170047,1,2017-04-23,06:30:00,6,AVENIDA,ARGENTINA AV.,AV. ARGENTINA & AV. CORVALAN,8,-58.46713742,-34.6719879,MOTO,AUTO,MASCULINO,37,CONDUCTOR
20170049,1,2017-04-27,18:16:00,18,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",AV. FERNANDEZ DE LA CRUZ & VARELA,8,-58.43850413,-34.65554754,PEATON,PASAJEROS,MASCULINO,22,PEATON
20170052,1,2017-05-05,03:40:00,3,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & GOLETA JULIA,8,-58.49413799,-34.68095739,PEATON,CARGAS,FEMENINO,47,PEATON
20170053,1,2017-05-05,20:16:22,20,CALLE,VIEYTES,VIEYTES & VILLARINO,4,-58.37547846,-34.65326075,MOTO,CARGAS,MASCULINO,28,CONDUCTOR
20170054,1,2017-05-07,21:00:00,21,AVENIDA,DE LOS CONSTITUYENTES AV.,AV. DE LOS CONSTITUYENTES & PEDRO MORAN,15,-58.48680218,-34.58689719,MOTO,AUTO,FEMENINO,20,PASAJERO
20170055,1,2017-05-09,08:30:00,8,AVENIDA,DE LOS CONSTITUYENTES AV.,AV. DE LOS CONSTITUYENTES 4900,12,-58.49563989,-34.57962262,AUTO,AUTO,MASCULINO,32,CONDUCTOR
20170058,1,2017-05-09,23:10:00,23,AVENIDA,CORDOBA AV.,AV. CORDOBA & LIBERTAD,1,-58.38403232,-34.5991594,PEATON,MOTO,MASCULINO,80,PEATON
20170059,1,2017-05-11,09:24:00,9,CALLE,BRASIL,BRASIL & LIMA,1,-58.38223382,-34.62693865,PEATON,PASAJEROS,FEMENINO,39,PEATON
20170060,1,2017-05-13,07:20:00,7,AVENIDA,ESCALADA AV.,AV. ESCALADA & AV. FERNANDEZ DE LA CRUZ,8,-58.45966521,-34.67323292,MOTO,OBJETO FIJO,MASCULINO,30,PASAJERO
20170061,1,2017-05-15,13:29:30,13,AVENIDA,PARAGUAY,PARAGUAY & AV. CALLAO,2,-58.39303911,-34.59871111,PEATON,MOTO,MASCULINO,47,PEATON
20170062,1,2017-05-15,16:00:00,16,AVENIDA,"JUSTO, JUAN B. AV.",AV. JUAN B JUSTO & SAN BLAS,10,-58.51262106,-34.63395999,MOTO,CARGAS,MASCULINO,35,CONDUCTOR
20170063,1,2017-05-17,10:13:00,10,AVENIDA,CHILE,CHILE & AV. 9 DE JULIO,1,-58.38118367,-34.61646839,PEATON,PASAJEROS,FEMENINO,79,PEATON
20170064,1,2017-05-20,05:00:00,5,CALLE,MAIPU,MAIPU & PERON,1,-58.37653284,-34.60582475,CARGAS,AUTO,MASCULINO,61,PASAJERO
20170065,1,2017-05-22,16:00:00,16,AVENIDA,SUAREZ AV.,AV. SUAREZ & HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,MASCULINO,21,CICLISTA
20170066,1,2017-05-22,18:10:00,18,AVENIDA,SAN MARTIN AV.,AV. SAN MARTIN & FRAGATA SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS,MASCULINO,10,PEATON
20170067,1,2017-05-23,02:45:00,2,AVENIDA,DIRECTORIO AV.,AV. DIRECTORIO & AV. JOSE MARIA MORENO,6,-58.4338197,-34.62801894,MOTO,CARGAS,MASCULINO,21,CONDUCTOR
20170068,1,2017-05-27,19:50:00,19,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",AV. TTE. FRANCISCO RABANAL 2950,8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,MASCULINO,32,CONDUCTOR
20170069,1,2017-05-24,14:15:00,14,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & ULRICO SCHMIDL,9,-58.52173071,-34.65997463,MOTO,DESCONOCIDO,MASCULINO,39,CONDUCTOR
20170070,1,2017-05-30,13:20:00,13,CALLE,NUEVA YORK,NUEVA YORK  3696,11,-58.50791763,-34.59804273,PEATON,AUTO,MASCULINO,80,PEATON
20170072,1,2017-06-03,23:20:00,23,AVENIDA,DE LOS CONSTITUYENTES AV.,AV. DE LOS CONSTITUYENTES & VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,MASCULINO,25,CONDUCTOR
20170073,1,2017-06-04,09:00:00,9,AVENIDA,CORRIENTES AV.,AV. CORRIENTES & ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,MASCULINO,19,CONDUCTOR
20170074,1,2017-06-04,12:50:00,12,CALLE,CASCO,CASCO 133,9,-58.52567073,-34.63787791,DESCONOCIDO,DESCONOCIDO,MASCULINO,70,DESCONOCIDO
20170075,1,2017-06-12,22:38:00,22,AVENIDA,DE MAYO AV.,AV. DE MAYO & AV. 9 DE JULIO,1,-58.381542,-34.60906385,PEATON,MOTO,MASCULINO,55,PEATON
20170076,1,2017-06-13,14:50:00,14,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",AV. RAMON CASTILLO & CALLE 12,2,-58.38526125,-34.5780581,PEATON,CARGAS,FEMENINO,30,PEATON
20170077,1,2017-06-17,23:45:00,23,CALLE,FRAY JUSTO SANTAMARIA DE ORO,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,FEMENINO,60,CONDUCTOR
20170079,1,2017-06-19,16:26:00,16,CALLE,MEXICO,MEXICO & DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS,MASCULINO,33,CONDUCTOR
20170080,1,2017-06-22,10:15:00,10,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV. JUAN B ALBERDI & AV. ESCALADA,9,-58.49525314,-34.64487785,PEATON,CARGAS,FEMENINO,95,PEATON
20170082,1,2017-06-25,22:40:00,22,AVENIDA,ENTRE RIOS AV.,AV. ENTRE RIOS & AV. BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO,MASCULINO,36,PEATON
20170083,1,2017-07-04,00:25:00,0,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV. JUAN B ALBERDI & GUARDIA NACIONAL,9,-58.49603546,-34.64564271,MOTO,CARGAS,MASCULINO,37,CONDUCTOR
20170084,1,2017-07-05,12:49:00,12,AVENIDA,DEL LIBERTADOR AV.,AV. DEL LIBERTADOR & RODRIGUEZ PEÑA,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,FEMENINO,73,PEATON
20170085,1,2017-07-07,14:15:00,14,AVENIDA,TACUARI,TACUARI & AV. MARTIN GARCIA,4,-58.37261143,-34.63150425,PEATON,PASAJEROS,MASCULINO,84,PEATON
20170086,1,2017-07-09,07:30:00,7,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA & MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO,FEMENINO,30,PEATON
20170087,1,2017-07-10,10:45:00,10,CALLE,24 DE NOVIEMBRE,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON,AUTO,FEMENINO,73,PEATON
20170088,1,2017-07-10,22:30:00,22,AVENIDA,PASEO COLON AV.,AV. PASEO COLON & BRASIL,1,-58.36797542,-34.62519403,PEATON,PASAJEROS,MASCULINO,43,PEATON
20170089,1,2017-07-13,12:05:00,12,CALLE,"LEGUIZAMON, MARTINIANO",MARTINIANO LEGUIZAMON 901,9,-58.51514709,-34.64787051,DESCONOCIDO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20170090,1,2017-07-15,05:15:00,5,GRAL PAZ,CHIVILCOY AV.,AV. CHIVILCOY & COLECTORA AV. GRAL. PAZ,11,-58.51925642,-34.59171721,PEATON,AUTO,MASCULINO,22,PEATON
20170091,1,2017-07-15,13:00:00,13,GRAL PAZ,SUPERI,SUPERI & AV. GRAL. PAZ,12,-58.48671535,-34.54321216,MOTO,DESCONOCIDO,MASCULINO,58,CONDUCTOR
20170092,1,2017-07-24,22:16:01,22,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO & AU FRONDIZI (9 DE JULIO SUR),1,-58.38268809,-34.62282019,PEATON,AUTO,MASCULINO,66,PEATON
20170093,1,2017-07-25,16:48:40,16,AUTOPISTA,"LUGONES, LEOPOLDO AV.","AV. LEOPOLDO LUGONES KM 7,5, ALTURA PUENTE SCALABRINI ORTIZ, SENTIDO A CENTRO PORTEÑO",13,-58.43633522,-34.54966288,PEATON,AUTO,MASCULINO,42,PEATON
20170094,1,2017-07-27,08:50:00,8,CALLE,"HUGO, VICTOR",VICTOR HUGO 2639,10,-58.52640838,-34.61765855,BICICLETA,CARGAS,FEMENINO,56,CICLISTA
20170095,1,2017-08-06,08:00:00,8,AVENIDA,CORDOBA AV.,AV. CORDOBA & JERONIMO SALGUERO,14,-58.41894306,-34.59778875,MOTO,AUTO,MASCULINO,36,CONDUCTOR
20170096,1,2017-08-07,19:50:00,19,AVENIDA,CABILDO AV.,AV. CABILDO & NUÑEZ,13,-58.46756026,-34.54972741,PEATON,PASAJEROS,MASCULINO,87,PEATON
20170098,1,2017-08-08,12:10:00,12,CALLE,"BONIFACIO, JOSE",JOSE BONIFACIO 2114,7,-58.45715752,-34.63132912,PEATON,AUTO,FEMENINO,61,PEATON
20170099,1,2017-08-17,19:45:00,19,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",AV. PTE FIGUEROA ALCORTA 5400,14,-58.42406784,-34.56213916,BICICLETA,AUTO,MASCULINO,28,CICLISTA
20170100,1,2017-08-21,07:45:00,7,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,VENEZUELA 2135,3,-58.3967447,-34.61512051,MOTO,OBJETO FIJO,FEMENINO,16,PASAJERO
20170101,1,2017-08-23,10:00:00,10,AVENIDA,"LACROZE, FEDERICO AV.",AV. FCO. LACROZE & ZAPATA,13,-58.44537508,-34.57084818,PEATON,MULTIPLE,FEMENINO,61,PEATON
20170102,1,2017-08-24,01:10:00,1,AVENIDA,"IRIARTE, GRAL. AV.",IRIARTE & ZAVALETA,4,-58.40056767,-34.6510708,PEATON,CARGAS,MASCULINO,46,PEATON
20170104,1,2017-08-25,09:00:00,9,AVENIDA,9 DE JULIO AV.,AV. 9 DE JULIO & ESTADOS UNIDOS,1,-58.38109568,-34.61853244,PEATON,CARGAS,FEMENINO,18,PEATON
20170106,1,2017-08-31,19:50:00,19,CALLE,FRAY JUSTO SANTAMARIA DE ORO,FRAY JUSTO SANTAMARIA DE ORO & GUEMES,14,-58.42533612,-34.58035258,PEATON,PASAJEROS,FEMENINO,85,PEATON
20170107,1,2017-09-01,11:30:00,11,AVENIDA,DEL LIBERTADOR AV.,AV. DEL LIBERTADOR & JARAMILLO,13,-58.46062311,-34.54395182,MOTO,CARGAS,MASCULINO,41,CONDUCTOR
20170108,2,2017-09-02,04:53:08,4,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & MACHAIN,12,-58.49491054,-34.54795581,OBJETO FIJO,AUTO,MASCULINO,17,PASAJERO
20170109,1,2017-09-04,21:00:00,21,AVENIDA,DIRECTORIO AV.,AV. DIRECTORIO & PORTELA,7,-58.47130269,-34.63665402,MOTO,AUTO,MASCULINO,21,CONDUCTOR
20170110,1,2017-09-06,14:15:00,14,AVENIDA,LAVALLE,LAVALLE & AV. LEANDRO N ALEM,1,-58.370488,-34.60189492,PEATON,PASAJEROS,MASCULINO,56,PEATON
20170111,1,2017-09-07,18:23:37,18,CALLE,USPALLATA,USPALLATA & PIROVANO,4,-58.42023854,-34.6423411,PEATON,CARGAS,FEMENINO,79,PEATON
20170112,2,2017-09-10,09:32:17,9,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO & AV. VARELA,7,-58.45807401,-34.6399743,AUTO,OBJETO FIJO,MASCULINO,42,PASAJERO
20170113,1,2017-09-11,06:30:00,6,AVENIDA,SANTA FE AV.,AV. SANTA FE & MAIPU,1,-58.37697717,-34.59573848,PEATON,PASAJEROS,FEMENINO,76,PEATON
20170114,1,2017-09-15,02:30:00,2,AVENIDA,ALVEAR AV.,AV. ALVEAR & AV. DEL LIBERTADOR,2,-58.3910058,-34.5849866,AUTO,OBJETO FIJO,MASCULINO,26,CONDUCTOR
20170115,1,2017-09-19,18:52:33,18,AVENIDA,PAVON AV.,AV. PAVON & TREINTA & TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO,BICICLETA,DESCONOCIDO,42,DESCONOCIDO
20170116,1,2017-09-20,22:24:00,22,GRAL PAZ,"PAZ, GRAL. AV.",COLECTORA AV. GRAL. PAZ 5750,12,-58.51389422,-34.58075791,MOTO,OBJETO FIJO,MASCULINO,22,CONDUCTOR
20170118,1,2017-09-22,07:02:09,7,AVENIDA,VIEYTES,VIEYTES & CRUZ,4,-58.37585415,-34.65232158,MOTO,AUTO,FEMENINO,26,PASAJERO
20170120,1,2017-10-02,15:55:33,15,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE & AV. ESCALADA,9,-58.47297505,-34.66245085,MOTO,CARGAS,MASCULINO,20,CONDUCTOR
20170123,1,2017-10-10,01:05:38,1,AVENIDA,ALBARI?O,ALBARIÑO & AV. ARGENTINA,8,-58.46855503,-34.67216349,PEATON,AUTO,FEMENINO,36,PEATON
20170124,1,2017-10-12,14:40:28,14,CALLE,"RAMIREZ DE VELASCO, JUAN",JUAN RAMIREZ DE VELAZCO 1211,15,-58.44254033,-34.59185043,MOTO,PASAJEROS,MASCULINO,51,CONDUCTOR
20170125,1,2017-10-13,06:12:20,6,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",AV. FERNANDEZ DE LA CRUZ & LARRAYA,8,-58.46622247,-34.67926929,MOTO,OBJETO FIJO,MASCULINO,29,CONDUCTOR
20170126,2,2017-10-14,06:15:00,6,AVENIDA,RIESTRA AV.,AV. RIESTRA & CAÑADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO,OBJETO FIJO,MASCULINO,36,CONDUCTOR
20170127,1,2017-10-16,07:45:00,7,AVENIDA,GALLO,GALLO & AV. CORDOBA,2,-58.41192137,-34.59800248,MOTO,MOTO,MASCULINO,24,PASAJERO
20170128,1,2017-10-17,12:30:00,12,CALLE,"ARANGUREN, JUAN F., DR.",DR. JUAN F. ARANGUREN 611,6,-58.44034689,-34.61349731,PEATON,PASAJEROS,FEMENINO,60,PEATON
20170129,1,2017-10-26,19:15:15,19,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO & AU 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO,PASAJEROS,MASCULINO,57,CONDUCTOR
20170130,1,2017-10-27,05:30:00,5,AVENIDA,CHORROARIN,CHORROARIN & AV. SAN MARTIN,15,-58.47883099,-34.59967065,AUTO,CARGAS,MASCULINO,23,CONDUCTOR
20170132,1,2017-10-30,14:00:00,14,AVENIDA,COSQUIN,COSQUIN & AV. CNEL. ROCA,8,-58.46552171,-34.6937413,MOTO,PASAJEROS,MASCULINO,23,CONDUCTOR
20170134,1,2017-11-06,18:00:00,18,AVENIDA,"ROCA, CNEL. AV.",AV. CNEL. ROCA 3555,8,-58.4423972,-34.66777987,PEATON,PASAJEROS,FEMENINO,47,PEATON
20170135,1,2017-11-07,12:14:10,12,AVENIDA,WARNES AV.,AV. WARNES & PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO,CARGAS,MASCULINO,24,CONDUCTOR
20170136,1,2017-11-16,08:43:00,8,AVENIDA,BARCO CENTENERA DEL,DEL BARCO CENTENERA & RABANAL,4,-58.41827843,-34.65522746,PEATON,PASAJEROS,MASCULINO,55,PEATON
20170137,1,2017-11-17,11:45:00,11,AVENIDA,MOSCONI GENERAL AV.,AV. GRAL. ENRIQUE MOSCONI & SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON,CARGAS,FEMENINO,60,PEATON
20170138,1,2017-11-19,10:30:00,10,AVENIDA,LAFUENTE AV.,AV. LAFUENTE & AV. EVA PERON,7,-58.46258582,-34.64385704,MOTO,OBJETO FIJO,MASCULINO,25,PASAJERO
20170139,1,2017-11-19,22:30:00,22,AVENIDA,"ROCA, CNEL. AV.",AV. CNEL. ROCA & AV. ESCALADA,8,-58.45064148,-34.68003614,AUTO,OBJETO FIJO,FEMENINO,15,PASAJERO
20170141,1,2017-11-23,19:45:00,19,AVENIDA,LA PLATA AV.,AV. LA PLATA & AV. PEDRO GOYENA,6,-58.42717783,-34.62513374,PEATON,PASAJEROS,FEMENINO,22,PEATON
20170143,1,2017-11-25,21:45:00,21,CALLE,"TRELLES, MANUEL R.",TRELLES & GRAL. CESAR DIAZ,11,-58.46442001,-34.60724519,AUTO,PASAJEROS,MASCULINO,50,CONDUCTOR
