id,n_victimas,fecha,hora,franja_hora,comuna,tipo_calle,direc_normalizada,longitud,latitud,victima,acusado,gravedad
20210598265,1,2021-12-01,10:45:00,10,10,CALLE,sin datos,-58.51281193,-34.62376452,desconocido,desconocido,Sin Gravedad
20210598275,2,2021-12-01,11:00:00,11,9,AVENIDA,sin datos,-58.47110127,-34.65769031,desconocido,desconocido,Sin Gravedad
20210598315,1,2021-12-01,11:15:00,11,4,CALLE,sin datos,-58.37704604,-34.64382624,MOTO,desconocido,Sin Gravedad
20210598321,1,2021-12-01,11:00:00,11,3,AVENIDA,sin datos,-58.40514002,-34.60414294,desconocido,desconocido,Sin Gravedad
20210598361,1,2021-12-01,11:20:00,11,10,CALLE,sin datos,-58.50902214,-34.62196683,desconocido,desconocido,Sin Gravedad
20210598428,1,2021-12-01,12:30:00,12,9,CALLE,sin datos,-58.5074118,-34.64857768,desconocido,desconocido,Sin Gravedad
20210598431,1,2021-12-01,12:00:00,12,4,CALLE,sin datos,-58.41471723,-34.65616683,desconocido,desconocido,Sin Gravedad
20210598650,1,2021-12-01,12:00:00,12,2,CALLE,sin datos,-58.40523359,-34.5888887,MOTO,AUTO,Sin Gravedad
20210598661,2,2021-12-01,13:50:00,13,11,AVENIDA,sin datos,-58.47540587,-34.61929674,PEATON,MOTO,Sin Gravedad
20210598699,1,2021-12-01,13:55:00,13,5,CALLE,sin datos,-58.41556112,-34.60442788,MOTO,TAXI,Sin Gravedad
20210598738,1,2021-12-01,12:03:00,12,7,AVENIDA,sin datos,-58.46020937,-34.6306094,desconocido,desconocido,Sin Gravedad
20210598754,1,2021-12-01,15:20:00,15,13,AVENIDA,sin datos,-58.45402402,-34.54951938,MOTO,AUTO,Sin Gravedad
20210598768,1,2021-12-01,14:00:00,14,4,AVENIDA,sin datos,-58.37066223,-34.62949228,desconocido,desconocido,Sin Gravedad
20210598894,1,2021-12-01,15:30:00,15,4,CALLE,sin datos,-58.41872605,-34.65376951,PEATON,AUTO,Sin Gravedad
20210598897,1,2021-12-01,15:00:00,15,1,CALLE,sin datos,-58.3735081,-34.60851204,desconocido,desconocido,Sin Gravedad
20210598901,1,2021-12-01,16:00:00,16,14,AVENIDA,sin datos,-58.40367322,-34.58129246,MOTO,AUTO,Sin Gravedad
20210598990,1,2021-12-01,13:50:00,13,15,CALLE,sin datos,-58.47921865,-34.57948167,MOTO,AUTO,Sin Gravedad
20210598993,1,2021-12-01,14:10:00,14,3,CALLE,sin datos,-58.39334192,-34.61043174,desconocido,desconocido,Sin Gravedad
20210599130,1,2021-12-01,17:40:00,17,13,CALLE,sin datos,-58.44939932,-34.55914705,desconocido,desconocido,Sin Gravedad
20210599167,1,2021-12-01,00:00:00,0,0,CALLE,sin datos,-58.44242741,-34.61212326,AUTO,CAMIONETA,Sin Gravedad
20210599236,1,2021-12-01,17:30:00,17,0,CALLE,sin datos,-58.44242741,-34.61212326,MOTO,desconocido,Sin Gravedad
20210599237,1,2021-12-01,17:00:00,17,1,AVENIDA,sin datos,-58.39154265,-34.61362719,MOTO,AUTO,Sin Gravedad
20210599246,1,2021-12-01,18:00:00,18,13,AVENIDA,sin datos,-58.44868055,-34.55935224,PEATON,AUTO,Sin Gravedad
20210599268,1,2021-12-01,18:30:00,18,10,CALLE,sin datos,-58.51646065,-34.62218431,desconocido,desconocido,Sin Gravedad
20210599290,1,2021-12-01,18:01:00,18,11,CALLE,sin datos,-58.48437541,-34.6221047,MOTO,AUTO,Sin Gravedad
20210599299,1,2021-12-01,10:00:00,10,3,AVENIDA,sin datos,-58.40664511,-34.60441236,PEATON,MOTO,Sin Gravedad
20210599431,1,2021-12-01,19:16:00,19,1,AVENIDA,sin datos,-58.38209272,-34.59906947,MOTO,AUTO,Sin Gravedad
20210599539,1,2021-12-01,14:30:00,14,7,CALLE,sin datos,-58.44489904,-34.64811858,desconocido,desconocido,Sin Gravedad
20210609369,1,2021-12-01,09:30:00,9,13,AVENIDA,sin datos,-58.46253375,-34.55548093,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210599530,1,2021-12-02,00:00:00,0,15,AVENIDA,sin datos,-58.43531242,-34.5908216,MOTO,AUTO,Sin Gravedad
20210599755,1,2021-12-02,07:20:00,7,10,AVENIDA,sin datos,-58.49221879,-34.63612358,PEATON,AUTO,Sin Gravedad
20210599847,1,2021-12-02,09:00:00,9,9,AVENIDA,sin datos,-58.47992456,-34.64107514,desconocido,desconocido,GRAVE
20210599881,1,2021-12-02,07:00:00,7,3,AVENIDA,sin datos,-58.39171352,-34.61382401,MOTO,desconocido,Sin Gravedad
20210599884,2,2021-12-02,08:15:00,8,5,CALLE,sin datos,-58.4153371,-34.61187563,desconocido,MOTO,Sin Gravedad
20210599903,1,2021-12-02,08:00:00,8,6,AVENIDA,sin datos,-58.436216,-34.60864096,desconocido,desconocido,Sin Gravedad
20210600168,1,2021-12-02,00:00:00,0,4,AVENIDA,sin datos,-58.38621301,-34.63708231,MOTO,AUTO,Sin Gravedad
20210600173,1,2021-12-02,10:30:00,10,1,CALLE,sin datos,-58.38530975,-34.59677414,MOTO,AUTO,Sin Gravedad
20210600231,1,2021-12-02,10:14:00,10,13,CALLE,sin datos,-58.45606471,-34.56693344,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210600440,1,2021-12-02,12:00:00,12,4,CALLE,sin datos,-58.43026957,-34.64855164,desconocido,desconocido,Sin Gravedad
20210600545,2,2021-12-02,00:00:00,0,14,CALLE,sin datos,-58.43297697,-34.57953816,AUTO,AUTO,Sin Gravedad
20210600622,2,2021-12-02,13:15:00,13,15,CALLE,sin datos,-58.44067177,-34.59046171,desconocido,desconocido,Sin Gravedad
20210600821,1,2021-12-02,13:30:00,13,1,AVENIDA,sin datos,-58.370488,-34.60189493,desconocido,desconocido,Sin Gravedad
20210600834,1,2021-12-02,15:30:00,15,10,AVENIDA,sin datos,-58.5022979,-34.64581693,desconocido,desconocido,Sin Gravedad
20210600842,1,2021-12-02,15:40:00,15,4,CALLE,sin datos,-58.42112548,-34.64485369,MOTO,CAMION,Sin Gravedad
20210600897,1,2021-12-02,14:53:00,14,12,CALLE,sin datos,-58.48635508,-34.56352978,MOTO,CAMIONETA,Sin Gravedad
20210600968,1,2021-12-02,15:40:00,15,13,CALLE,sin datos,-58.46692348,-34.5568673,desconocido,desconocido,Sin Gravedad
20210601261,1,2021-12-02,16:05:00,16,15,AVENIDA,sin datos,-58.472081,-34.58224962,MOTO,AUTO,Sin Gravedad
20210601271,1,2021-12-02,12:40:00,12,3,AVENIDA,sin datos,-58.40516436,-34.60423656,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210601316,1,2021-12-02,18:00:00,18,6,AVENIDA,sin datos,-58.45300294,-34.62523042,PEATON,TRANSPORTE PUBLICO,GRAVE
20210601390,1,2021-12-02,18:30:00,18,7,AVENIDA,sin datos,-58.45323352,-34.63113875,MOTO,AUTO,Sin Gravedad
20210601405,1,2021-12-02,17:10:00,17,9,GRAL PAZ,sin datos,-58.52819183,-34.65445512,AUTO,TRANSPORTE PUBLICO,Sin Gravedad
20210601443,2,2021-12-02,20:00:00,20,0,CALLE,sin datos,-58.47691041,-34.67240833,AUTO,CAMIONETA,Sin Gravedad
20210601624,1,2021-12-02,22:00:00,22,15,CALLE,sin datos,-58.43142954,-34.60033214,desconocido,desconocido,Sin Gravedad
20210601666,1,2021-12-02,21:50:00,21,5,CALLE,sin datos,-58.41268997,-34.61806887,desconocido,desconocido,Sin Gravedad
20210603435,2,2021-12-02,16:25:00,16,5,AVENIDA,sin datos,-58.41602958,-34.62075817,TAXI,AUTO,Sin Gravedad
20210607238,1,2021-12-02,20:00:00,20,14,AVENIDA,sin datos,-58.431756,-34.57435416,PEATON,MOTO,Sin Gravedad
20210601743,1,2021-12-03,00:40:00,0,1,AVENIDA,sin datos,-58.38161983,-34.60731431,MOTO,CAMIONETA,Sin Gravedad
20210601833,1,2021-12-03,04:45:00,4,1,AVENIDA,sin datos,-58.36806351,-34.62407085,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210602064,1,2021-12-03,08:00:00,8,10,GRAL PAZ,sin datos,-58.53034097,-34.61813425,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210602176,1,2021-12-03,07:40:00,7,3,AVENIDA,sin datos,-58.39149171,-34.62273258,AUTO,AUTO,Sin Gravedad
20210602347,1,2021-12-03,09:18:00,9,6,AVENIDA,sin datos,-58.42779703,-34.62207347,desconocido,desconocido,Sin Gravedad
20210602354,1,2021-12-03,09:18:00,9,6,AVENIDA,sin datos,-58.42779703,-34.62207347,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210602722,1,2021-12-03,13:45:00,13,5,AVENIDA,sin datos,-58.42286578,-34.63210867,MOTO,AUTO,Sin Gravedad
20210602743,1,2021-12-03,12:55:00,12,13,AVENIDA,sin datos,-58.46530959,-34.53829683,desconocido,AUTO,Sin Gravedad
20210602749,1,2021-12-03,10:30:00,10,12,AVENIDA,sin datos,-58.48468939,-34.56685747,AUTO,AUTO,Sin Gravedad
20210603023,2,2021-12-03,15:00:00,15,12,GRAL PAZ,sin datos,-58.50576386,-34.56333213,MOTO,MOTO,Sin Gravedad
20210603045,1,2021-12-03,14:40:00,14,13,CALLE,sin datos,-58.44741905,-34.576444,PEATON,TRANSPORTE PUBLICO,GRAVE
20210603174,1,2021-12-03,16:10:00,16,10,AVENIDA,sin datos,-58.49629818,-34.6302517,MOTO,desconocido,Sin Gravedad
20210603175,4,2021-12-03,15:40:00,15,8,AVENIDA,sin datos,-58.47438724,-34.6687651,AUTO,MOVIL,Sin Gravedad
20210603300,1,2021-12-03,17:30:00,17,9,GRAL PAZ,sin datos,-58.50384708,-34.67231369,MOTO,CAMIONETA,Sin Gravedad
20210603451,1,2021-12-03,18:20:00,18,3,AVENIDA,sin datos,-58.39725833,-34.60973583,MOTO,MOTO,Sin Gravedad
20210603465,1,2021-12-03,19:30:00,19,6,AVENIDA,sin datos,-58.42675754,-34.62699731,MOTO,AUTO,Sin Gravedad
20210603497,1,2021-12-03,15:15:00,15,15,AVENIDA,sin datos,-58.49714837,-34.59679936,MOTO,AUTO,Sin Gravedad
20210603610,1,2021-12-03,20:30:00,20,9,GRAL PAZ,sin datos,-58.52909134,-34.63886727,desconocido,desconocido,Sin Gravedad
20210603694,1,2021-12-03,19:40:00,19,0,CALLE,sin datos,-58.44242741,-34.61212326,PEATON,desconocido,Sin Gravedad
20210603725,1,2021-12-03,21:40:00,21,3,CALLE,sin datos,-58.40288227,-34.61544092,desconocido,desconocido,Sin Gravedad
20210603918,1,2021-12-03,02:10:00,2,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20210604115,1,2021-12-03,18:30:00,18,12,AVENIDA,sin datos,-58.49772653,-34.57373787,MOTO,AUTO,Sin Gravedad
20210604880,1,2021-12-03,20:00:00,20,13,CALLE,sin datos,-58.45685533,-34.56356643,MOTO,AUTO,Sin Gravedad
20210607943,1,2021-12-03,16:30:00,16,13,CALLE,sin datos,-58.4587171,-34.56608918,MOTO,TAXI,Sin Gravedad
20210603792,1,2021-12-04,00:30:00,0,7,AVENIDA,sin datos,-58.44587744,-34.6366553,MOTO,AUTO,Sin Gravedad
20210603922,5,2021-12-04,02:10:00,2,6,CALLE,sin datos,-58.44319047,-34.61633388,desconocido,desconocido,Sin Gravedad
20210603941,1,2021-12-04,02:00:00,2,13,AVENIDA,sin datos,-58.45811758,-34.54605862,AUTO,AUTO,Sin Gravedad
20210603962,2,2021-12-04,04:15:00,4,13,CALLE,sin datos,-58.4521228,-34.5536596,TAXI,AUTO,Sin Gravedad
20210603966,1,2021-12-04,03:45:00,3,3,AVENIDA,sin datos,-58.40148304,-34.60968921,desconocido,desconocido,Sin Gravedad
20210604063,1,2021-12-04,06:09:00,6,11,CALLE,sin datos,-58.47491822,-34.61819096,desconocido,desconocido,Sin Gravedad
20210604269,1,2021-12-04,09:40:00,9,10,CALLE,sin datos,-58.50104066,-34.63220685,PEATON,AUTO,Sin Gravedad
20210604394,1,2021-12-04,13:10:00,13,10,AVENIDA,sin datos,-58.48472142,-34.62467446,MOTO,TAXI,Sin Gravedad
20210604427,1,2021-12-04,13:15:00,13,2,CALLE,sin datos,-58.39429069,-34.5989757,desconocido,TRANSPORTE PUBLICO,Sin Gravedad
20210604442,1,2021-12-04,12:20:00,12,12,AVENIDA,sin datos,-58.46884835,-34.54811464,desconocido,desconocido,Sin Gravedad
20210604490,1,2021-12-04,13:00:00,13,12,CALLE,sin datos,-58.499648,-34.558182,PEATON,AUTO,Sin Gravedad
20210604547,1,2021-12-04,14:50:00,14,13,CALLE,sin datos,-58.44180077,-34.55728274,desconocido,desconocido,Sin Gravedad
20210604561,1,2021-12-04,15:40:00,15,4,CALLE,sin datos,-58.41514676,-34.6516015,PEATON,CAMIONETA,Sin Gravedad
20210604624,1,2021-12-04,15:57:00,15,8,AVENIDA,sin datos,-58.44461728,-34.65097796,desconocido,desconocido,Sin Gravedad
20210604658,1,2021-12-04,16:30:00,16,15,AVENIDA,sin datos,-58.4641458,-34.57585234,MOTO,AUTO,Sin Gravedad
20210604737,1,2021-12-04,16:35:00,16,1,AVENIDA,sin datos,-58.38486955,-34.60868727,MOTO,AUTO,Sin Gravedad
20210604776,1,2021-12-04,15:30:00,15,14,CALLE,sin datos,-58.41825887,-34.5835813,PEATON,TRANSPORTE PUBLICO,Sin Gravedad
20210604789,2,2021-12-04,17:40:00,17,4,AVENIDA,sin datos,-58.36458311,-34.62987009,MOTO,TRANSPORTE PUBLICO,Sin Gravedad
20210604806,1,2021-12-04,19:10:00,19,9,AUTOPISTA,sin datos,-58.5305586,-34.63566065,MOTO,desconocido,Sin Gravedad
20210604854,1,2021-12-04,21:00:00,21,4,AVENIDA,sin datos,-58.39970003,-34.633725,PEATON,AUTO,Sin Gravedad
20210604881,1,2021-12-04,20:10:00,20,0,CALLE,sin datos,-58.37724807,-34.63699842,MOTO,AUTO,Sin Gravedad
20210604885,2,2021-12-04,21:15:00,21,9,AVENIDA,sin datos,-58.49573651,-34.67006055,MOTO,AUTO,Sin Gravedad
20210604929,1,2021-12-04,21:30:00,21,13,AVENIDA,sin datos,-58.46130271,-34.56476358,PEATON,AUTO,Sin Gravedad
20210606716,1,2021-12-04,14:00:00,14,4,CALLE,sin datos,-58.35839501,-34.63614529,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210607210,1,2021-12-04,01:10:00,1,4,AVENIDA,sin datos,-58.37539771,-34.63441034,MOTO,AUTO,Sin Gravedad
20210607863,1,2021-12-04,06:00:00,6,9,CALLE,sin datos,-58.49967095,-34.67087444,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210608265,1,2021-12-04,20:00:00,20,2,CALLE,sin datos,-58.40672211,-34.594078,desconocido,desconocido,Sin Gravedad
20210609087,1,2021-12-04,22:30:00,22,7,AVENIDA,sin datos,-58.45765157,-34.64740442,MOTO,desconocido,Sin Gravedad
20210610821,1,2021-12-04,06:45:00,6,3,CALLE,sin datos,-58.40435288,-34.61234899,PEATON,TRANSPORTE PUBLICO,Sin Gravedad
20210621400,1,2021-12-04,13:00:00,13,3,CALLE,sin datos,-58.40556984,-34.61242056,desconocido,desconocido,Sin Gravedad
20210649837,1,2021-12-04,00:00:00,0,0,CALLE,sin datos,-58.44242741,-34.61212326,MOTO,AUTO,GRAVE
20210649898,1,2021-12-04,00:00:00,0,0,CALLE,sin datos,-58.44242741,-34.61212326,MOTO,AUTO,GRAVE
20210605039,1,2021-12-05,00:06:00,0,9,AVENIDA,sin datos,-58.49360723,-34.66796053,desconocido,desconocido,Sin Gravedad
20210605043,1,2021-12-05,01:20:00,1,11,CALLE,sin datos,-58.50529587,-34.60856476,MOTO,TAXI,Sin Gravedad
20210605061,1,2021-12-05,00:45:00,0,13,AVENIDA,sin datos,-58.44633364,-34.57243265,desconocido,desconocido,Sin Gravedad
20210605143,2,2021-12-05,04:30:00,4,9,AVENIDA,sin datos,-58.48233245,-34.66013706,MOTO,MOTO,GRAVE
20210605246,1,2021-12-05,06:50:00,6,1,AVENIDA,sin datos,-58.38118367,-34.6164684,MOTO,MOTO,Sin Gravedad
20210605295,1,2021-12-05,09:00:00,9,9,AVENIDA,sin datos,-58.51441377,-34.65149299,AUTO,AUTO,Sin Gravedad
20210605327,1,2021-12-05,10:30:00,10,13,AVENIDA,sin datos,-58.4509139,-34.55294313,PEATON,AUTO,Sin Gravedad
20210605507,1,2021-12-05,14:25:00,14,8,CALLE,sin datos,-58.47572788,-34.68600998,PEATON,TRANSPORTE PUBLICO,Sin Gravedad
20210605509,1,2021-12-05,05:10:00,5,1,AVENIDA,sin datos,-58.3787768,-34.61754705,AUTO,AUTO,Sin Gravedad
20210605578,3,2021-12-05,16:00:00,16,8,AVENIDA,sin datos,-58.47636398,-34.67262439,desconocido,desconocido,Sin Gravedad
20210605861,1,2021-12-05,21:00:00,21,14,CALLE,sin datos,-58.41696973,-34.5903298,desconocido,desconocido,Sin Gravedad
20210605874,1,2021-12-05,21:00:00,21,13,CALLE,sin datos,-58.46372946,-34.561966,desconocido,desconocido,Sin Gravedad
20210605901,2,2021-12-05,21:00:00,21,11,AVENIDA,sin datos,-58.46796084,-34.61726898,desconocido,desconocido,Sin Gravedad
20210605972,1,2021-12-05,21:20:00,21,14,AVENIDA,sin datos,-58.42947496,-34.57702641,MOTO,AUTO,Sin Gravedad
20210605990,2,2021-12-05,23:42:00,23,15,AVENIDA,sin datos,-58.4322904,-34.5957289,MOTO,MOTO,Sin Gravedad
20210606016,1,2021-12-05,21:30:00,21,1,AVENIDA,sin datos,-58.38217815,-34.59791183,MOTO,desconocido,GRAVE
20210606148,1,2021-12-05,05:00:00,5,12,CALLE,sin datos,-58.48400996,-34.56405546,desconocido,desconocido,Sin Gravedad
20210607473,1,2021-12-05,07:30:00,7,9,GRAL PAZ,sin datos,-58.51839931,-34.66252488,AUTO,CAMION,Sin Gravedad
20210607958,1,2021-12-05,20:00:00,20,12,CALLE,sin datos,-58.4902602,-34.55275385,desconocido,AUTO,Sin Gravedad
20210606045,2,2021-12-06,01:50:00,1,1,CALLE,sin datos,-58.37928474,-34.62930783,AUTO,desconocido,Sin Gravedad
20210606099,1,2021-12-06,03:25:00,3,7,CALLE,sin datos,-58.42940464,-34.62923146,desconocido,desconocido,Sin Gravedad
20210606163,1,2021-12-06,06:30:00,6,1,AVENIDA,sin datos,-58.38154201,-34.60906385,MOTO,AUTO,Sin Gravedad
20210606395,2,2021-12-06,09:00:00,9,4,CALLE,sin datos,-58.40486032,-34.64109314,PEATON,AUTO,Sin Gravedad
20210606509,2,2021-12-06,08:30:00,8,9,AVENIDA,sin datos,-58.51724628,-34.65301664,desconocido,desconocido,Sin Gravedad
20210606603,1,2021-12-06,10:30:00,10,12,CALLE,sin datos,-58.49092462,-34.54674901,desconocido,desconocido,Sin Gravedad
20210606616,1,2021-12-06,11:00:00,11,1,CALLE,sin datos,-58.36106106,-34.61607269,MOTO,AUTO,Sin Gravedad
20210606823,1,2021-12-06,11:10:00,11,15,CALLE,sin datos,-58.45329465,-34.59885622,desconocido,desconocido,Sin Gravedad
20210606871,1,2021-12-06,11:30:00,11,9,CALLE,sin datos,-58.51799589,-34.65656619,MOTO,AUTO,Sin Gravedad
20210607044,2,2021-12-06,12:30:00,12,13,CALLE,sin datos,-58.45535533,-34.56846236,AUTO,AUTO,Sin Gravedad
20210607130,1,2021-12-06,13:15:00,13,6,AVENIDA,sin datos,-58.44777387,-34.60807422,desconocido,desconocido,Sin Gravedad
20210607246,1,2021-12-06,13:45:00,13,9,CALLE,sin datos,-58.47041118,-34.65510535,desconocido,desconocido,Sin Gravedad
20210607281,1,2021-12-06,14:30:00,14,4,AVENIDA,sin datos,-58.36244648,-34.63107888,MOTO,AUTO,Sin Gravedad
20210607493,1,2021-12-06,14:01:00,14,9,CALLE,sin datos,-58.48008562,-34.64092826,MOTO,AUTO,Sin Gravedad
20210607571,1,2021-12-06,14:00:00,14,3,CALLE,sin datos,-58.39503499,-34.60705477,PEATON,AUTO,Sin Gravedad
20210607614,1,2021-12-06,15:00:00,15,9,GRAL PAZ,sin datos,-58.52576606,-34.65688732,MOTO,CAMION,Sin Gravedad
20210607662,1,2021-12-06,16:45:00,16,13,CALLE,sin datos,-58.45928186,-34.56074239,MOTO,OBJETO FIJO,Sin Gravedad
20210607670,1,2021-12-06,11:50:00,11,3,CALLE,sin datos,-58.40234048,-34.60503553,desconocido,desconocido,Sin Gravedad
20210607721,1,2021-12-06,16:45:00,16,15,AVENIDA,sin datos,-58.45180623,-34.58967784,MOTO,AUTO,Sin Gravedad
20210607736,1,2021-12-06,16:45:00,16,13,AVENIDA,sin datos,-58.44929884,-34.55481575,MOTO,TAXI,Sin Gravedad
20210607812,1,2021-12-06,15:30:00,15,3,CALLE,sin datos,-58.40477984,-34.59886678,PEATON,AUTO,Sin Gravedad
20210607848,1,2021-12-06,00:15:00,0,12,CALLE,sin datos,-58.48737324,-34.54511677,desconocido,desconocido,Sin Gravedad
20210607852,1,2021-12-06,17:45:00,17,14,AVENIDA,sin datos,-58.40986646,-34.57728061,AUTO,TAXI,Sin Gravedad
20210607944,1,2021-12-06,19:00:00,19,14,AVENIDA,sin datos,-58.42653329,-34.57816791,MONOPATIN,AUTO,Sin Gravedad
20210608050,1,2021-12-06,20:25:00,20,10,CALLE,sin datos,-58.49665984,-34.62932289,desconocido,desconocido,Sin Gravedad
20210608101,4,2021-12-06,16:30:00,16,15,CALLE,sin datos,-58.43560848,-34.59219267,TRANSPORTE PUBLICO,AUTO,Sin Gravedad
20210608219,1,2021-12-06,23:20:00,23,14,AVENIDA,sin datos,-58.423247,-34.57116829,MOTO,TAXI,Sin Gravedad
20210608911,1,2021-12-06,12:30:00,12,3,CALLE,sin datos,-58.39479237,-34.60341762,desconocido,desconocido,Sin Gravedad
20210609918,1,2021-12-06,20:20:00,20,10,AVENIDA,sin datos,-58.48237963,-34.63394136,MOTO,AUTO,Sin Gravedad
20210612192,1,2021-12-06,14:34:00,14,1,CALLE,sin datos,-58.38664669,-34.61016665,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210615570,2,2021-12-06,17:30:00,17,6,AVENIDA,sin datos,-58.43497697,-34.62119152,desconocido,desconocido,Sin Gravedad
20210628215,1,2021-12-06,09:00:00,9,6,CALLE,sin datos,-58.436216,-34.60864096,desconocido,desconocido,Sin Gravedad
20210608448,2,2021-12-07,07:30:00,7,5,CALLE,sin datos,-58.4182655,-34.62823976,desconocido,desconocido,Sin Gravedad
20210608610,1,2021-12-07,06:14:00,6,1,AVENIDA,sin datos,-58.37306892,-34.59538806,desconocido,desconocido,GRAVE
20210608686,1,2021-12-07,08:50:00,8,14,CALLE,sin datos,-58.43196047,-34.5803494,desconocido,desconocido,Sin Gravedad
20210608691,1,2021-12-07,09:20:00,9,1,CALLE,sin datos,-58.38223383,-34.62693866,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210608994,1,2021-12-07,12:00:00,12,13,AVENIDA,sin datos,-58.45010412,-34.55387962,MOTO,AUTO,Sin Gravedad
20210609033,1,2021-12-07,11:10:00,11,1,AVENIDA,sin datos,-58.39110698,-34.62531229,MOTO,CAMIONETA,Sin Gravedad
20210609188,3,2021-12-07,13:00:00,13,9,AVENIDA,sin datos,-58.47482298,-34.66073668,desconocido,desconocido,Sin Gravedad
20210609210,1,2021-12-07,11:45:00,11,7,CALLE,sin datos,-58.46221819,-34.62336238,MOTO,AUTO,Sin Gravedad
20210609231,1,2021-12-07,13:15:00,13,13,CALLE,sin datos,-58.45405952,-34.56333244,MOTO,AUTO,Sin Gravedad
20210609265,2,2021-12-07,11:25:00,11,3,AVENIDA,sin datos,-58.40596861,-34.61011987,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210609274,1,2021-12-07,12:30:00,12,3,AVENIDA,sin datos,-58.40653218,-34.60460999,TRANSPORTE PUBLICO,MOTO,Sin Gravedad
20210609514,1,2021-12-07,13:20:00,13,1,AVENIDA,sin datos,-58.37101177,-34.58921702,MOTO,OBJETO FIJO,Sin Gravedad
20210609530,1,2021-12-07,15:30:00,15,14,AVENIDA,sin datos,-58.42653329,-34.57816791,desconocido,desconocido,Sin Gravedad
20210609586,1,2021-12-07,15:38:00,15,10,AVENIDA,sin datos,-58.52511183,-34.61400091,MOTO,AUTO,Sin Gravedad
20210609846,1,2021-12-07,15:45:00,15,12,AVENIDA,sin datos,-58.48066859,-34.57349522,MOTO,AUTO,Sin Gravedad
20210609882,1,2021-12-07,10:30:00,10,14,CALLE,sin datos,-58.40604556,-34.58200412,CAMIONETA,CAMION,Sin Gravedad
20210609884,1,2021-12-07,16:30:00,16,2,CALLE,sin datos,-58.3879309,-34.58997307,PEATON,AUTO,Sin Gravedad
20210609905,1,2021-12-07,14:00:00,14,9,GRAL PAZ,sin datos,-58.52873855,-34.64167004,desconocido,desconocido,Sin Gravedad
20210609931,1,2021-12-07,16:00:00,16,13,GRAL PAZ,sin datos,-58.4730946,-34.53853308,MOTO,AUTO,Sin Gravedad
20210610039,1,2021-12-07,17:10:00,17,14,CALLE,sin datos,-58.42533613,-34.58035259,desconocido,AUTO,Sin Gravedad
20210610061,3,2021-12-07,17:30:00,17,9,AVENIDA,sin datos,-58.47466966,-34.6400416,desconocido,desconocido,Sin Gravedad
20210610146,1,2021-12-07,19:00:00,19,9,CALLE,sin datos,-58.48039734,-34.65658606,desconocido,desconocido,Sin Gravedad
20210610155,1,2021-12-07,19:00:00,19,4,CALLE,sin datos,-58.3632775,-34.63689539,AUTO,CAMIONETA,Sin Gravedad
20210610183,2,2021-12-07,16:10:00,16,3,AVENIDA,sin datos,-58.40968286,-34.61524938,PEATON,AUTO,Sin Gravedad
20210610266,6,2021-12-07,20:50:00,20,4,CALLE,sin datos,-58.41392814,-34.64692459,desconocido,desconocido,Sin Gravedad
20210610345,1,2021-12-07,18:00:00,18,12,GRAL PAZ,sin datos,-58.4794544,-34.54111529,desconocido,desconocido,Sin Gravedad
20210610393,1,2021-12-07,22:25:00,22,12,CALLE,sin datos,-58.51049123,-34.58619306,desconocido,desconocido,Sin Gravedad
20210610423,3,2021-12-07,21:15:00,21,14,CALLE,sin datos,-58.4339781,-34.58871695,CAMIONETA,TAXI,Sin Gravedad
20210610439,1,2021-12-07,19:30:00,19,8,CALLE,sin datos,-58.46745752,-34.68192648,desconocido,desconocido,Sin Gravedad
20210610897,1,2021-12-07,16:50:00,16,14,CALLE,sin datos,-58.43032344,-34.59294447,MOTO,AUTO,Sin Gravedad
20210612033,1,2021-12-07,08:00:00,8,15,AVENIDA,sin datos,-58.43333572,-34.60267287,PEATON,AUTO,Sin Gravedad
20210612606,1,2021-12-07,12:30:00,12,1,AVENIDA,sin datos,-58.38961919,-34.61821707,AUTO,AUTO,Sin Gravedad
20210612944,1,2021-12-07,16:30:00,16,7,CALLE,sin datos,-58.46269641,-34.61595891,MOTO,desconocido,Sin Gravedad
20210621343,1,2021-12-07,12:50:00,12,12,AVENIDA,sin datos,-58.49859959,-34.55294754,AUTO,AUTO,Sin Gravedad
20210626867,1,2021-12-07,23:30:00,23,10,AVENIDA,sin datos,-58.4877052,-34.63516827,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Sin Gravedad
20210610381,1,2021-12-08,00:00:00,0,0,CALLE,sin datos,-58.44242741,-34.61212326,MOTO,AUTO,GRAVE
